object_id	date	events	cassualties	lat	lon	postal_code	mun_name	neighborhood_name	neighborhood_type
0	2011-07-10	1	2.0	25.361711	-100.008202				
0	2011-07-17	1	4.0	25.792876	-100.177388				
0	2011-07-31	3	4.0	25.74022	-100.128365				
0	2011-08-14	1	1.0	25.800237	-100.416357				
0	2011-08-21	2	2.0	25.517226	-100.220733				
0	2011-08-28	2	3.0	25.634897	-100.08095				
0	2011-09-04	1	3.0	25.727385	-100.427055				
0	2011-10-02	1	1.0	25.911424	-100.228615				
0	2011-10-30	1	4.0	25.848101	-99.9646				
0	2011-12-04	1	1.0	25.788917	-100.597801				
0	2011-12-18	1	2.0	25.559787	-100.065022				
33600	2011-09-25	1	1.0	25.781562	-100.187597	66600.0	APODACA	APODACA CENTRO	COLONIA
33657	2011-11-20	1	1.0	25.784351	-100.260704	66612.0	APODACA	LAS NUEVAS PUENTES	COLONIA
33706	2011-10-09	1	1.0	25.776832	-100.232166	66630.0	APODACA	VIEJO MEZQUITAL	COLONIA
33707	2011-11-13	1	3.0	25.762171	-100.238916	66630.0	APODACA	EL MEZQUITAL	COLONIA
33707	2011-11-20	1	1.0	25.762171	-100.238916	66630.0	APODACA	EL MEZQUITAL	COLONIA
33709	2011-08-28	1	1.0	25.754939	-100.237164	66630.0	APODACA	FRANCISCO ELIZONDO	COLONIA
33721	2011-08-28	1	5.0	25.767084	-100.195616	66633.0	APODACA	KALOS	COLONIA
33721	2011-09-18	1	3.0	25.760505	-100.208996	66633.0	APODACA	KALOS	COLONIA
33721	2011-10-16	1	3.0	25.767084	-100.195616	66633.0	APODACA	KALOS	COLONIA
33736	2011-12-11	1	1.0	25.740986	-100.183283	66633.0	APODACA	RES HUINALA	COLONIA
33771	2011-12-25	1	1.0	25.772789000000003	-100.266322	66635.0	APODACA	HACIENDA LAS PALMAS	COLONIA
33820	2011-11-27	1	3.0	25.745679	-100.163323	66640.0	APODACA	HUINALA	FRACCIONAMIENTO
33822	2011-10-30	1	3.0	25.740838	-100.174971	66640.0	APODACA	SAN ANDRES	FRACCIONAMIENTO
33826	2011-10-09	1	1.0	25.738312	-100.169275	66640.0	APODACA	FRACC BALCONES DE HUINALA 1ER SECT	FRACCIONAMIENTO
33861	2011-09-25	1	1.0	25.729296	-100.157021	66647.0	APODACA	MISION REAL	COLONIA
33886	2011-11-20	1	3.0	25.71335	-100.183296	66649.0	APODACA	FRACC GOLONDRINAS	COLONIA
33901	2011-07-03	1	2.0	25.593517	-99.990181	67480.0	CADEREYTA JIMÃNEZ	CADEREYTA JIMENEZ CENTRO	COLONIA
33901	2011-08-28	1	1.0	25.593517	-99.990181	67480.0	CADEREYTA JIMÃNEZ	CADEREYTA JIMENEZ CENTRO	COLONIA
33901	2011-09-04	1	5.0	25.593517	-99.990181	67480.0	CADEREYTA JIMÃNEZ	CADEREYTA JIMENEZ CENTRO	COLONIA
33901	2011-10-16	1	1.0	25.593517	-99.990181	67480.0	CADEREYTA JIMÃNEZ	CADEREYTA JIMENEZ CENTRO	COLONIA
33901	2011-11-06	1	4.0	25.594123	-99.990435	67480.0	CADEREYTA JIMÃNEZ	CADEREYTA JIMENEZ CENTRO	COLONIA
33901	2011-11-13	1	1.0	25.593517	-99.990181	67480.0	CADEREYTA JIMÃNEZ	CADEREYTA JIMENEZ CENTRO	COLONIA
33901	2011-12-25	1	1.0	25.593517	-99.990181	67480.0	CADEREYTA JIMÃNEZ	CADEREYTA JIMENEZ CENTRO	COLONIA
33902	2011-10-16	1	1.0	25.600664	-99.998245	67483.0	CADEREYTA JIMÃNEZ	CANDELARIA RIOS	COLONIA
33903	2011-07-17	1	1.0	25.599937	-99.977086	67483.0	CADEREYTA JIMÃNEZ	FRACC PEMEX	COLONIA
33925	2011-11-20	1	2.0	25.562148	-99.981441	67484.0	CADEREYTA JIMÃNEZ	CARLOS SALINAS DE GORTARI	FRACCIONAMIENTO
33941	2011-07-10	1	2.0	25.577577	-100.007602	67485.0	CADEREYTA JIMÃNEZ	ADOLFO LOPEZ MATEOS 1ER SECT	COLONIA
33941	2011-09-18	1	1.0	25.576833	-100.00934	67485.0	CADEREYTA JIMÃNEZ	ADOLFO LOPEZ MATEOS 1ER SECT	COLONIA
33953	2011-09-18	1	1.0	25.936697	-100.362373	66550.0	CARMEN	EL CARMEN CENTRO	VILLA
33953	2011-12-18	1	3.0	25.936697	-100.362373	66550.0	CARMEN	EL CARMEN CENTRO	VILLA
33965	2011-09-25	1	5.0	25.955113	-100.163749	65550.0	CIÃNEGA DE FLORES	CIENEGA DE FLORES CENTRO	COLONIA
33965	2011-12-25	1	1.0	25.955113	-100.163749	65550.0	CIÃNEGA DE FLORES	CIENEGA DE FLORES CENTRO	COLONIA
34029	2011-07-03	1	1.0	25.808921	-100.597923	66008.0	GARCÃA	LA CRUZ	COLONIA
34029	2011-10-02	1	1.0	25.811945	-100.59803	66008.0	GARCÃA	LA CRUZ	COLONIA
34034	2011-12-11	1	6.0	25.790927	-100.427055	66023.0	GARCÃA	LAS PALMAS	FRACCIONAMIENTO
34041	2011-07-31	1	1.0	25.782355	-100.408754	64103.0	GENERAL ESCOBEDO	LA ALIANZA	COLONIA
34041	2011-10-23	1	1.0	25.785461	-100.413103	64103.0	GENERAL ESCOBEDO	LA ALIANZA	COLONIA
34053	2011-09-04	1	1.0	25.738467	-100.407831	64349.0	GENERAL ESCOBEDO	CUMBRES ELITE 6TO SECT	COLONIA
34066	2011-07-31	1	1.0	25.79261	-100.304215	66050.0	GENERAL ESCOBEDO	LOS ELIZONDO	COLONIA
34066	2011-09-25	1	1.0	25.792535	-100.303617	66050.0	GENERAL ESCOBEDO	LOS ELIZONDO	COLONIA
34066	2011-10-30	1	1.0	25.792535	-100.303617	66050.0	GENERAL ESCOBEDO	LOS ELIZONDO	COLONIA
34079	2011-12-11	1	1.0	25.814019	-100.272632	66052.0	GENERAL ESCOBEDO	NUEVA CASTILLA	COLONIA
34093	2011-10-16	1	1.0	25.778293	-100.289655	66054.0	GENERAL ESCOBEDO	PUERTA DEL NORTE	RANCHO O RANCHERIA
34117	2011-08-21	1	1.0	25.779174	-100.316827	66055.0	GENERAL ESCOBEDO	CELESTINO GASCA	COLONIA
34134	2011-08-07	1	1.0	25.79284	-100.317879	66057.0	GENERAL ESCOBEDO	TOPO GRANDE SUR	COLONIA
34161	2011-07-17	1	1.0	25.803929	-100.352596	66062.0	GENERAL ESCOBEDO	PARQUE INDUSTRIAL ESCOBEDO II	COLONIA
34161	2011-12-25	1	1.0	25.803929	-100.352596	66062.0	GENERAL ESCOBEDO	PARQUE INDUSTRIAL ESCOBEDO II	COLONIA
34191	2011-10-02	1	2.0	25.797805	-100.375643	66065.0	GENERAL ESCOBEDO	COLINAS DEL TOPO CHICO	COLONIA
34251	2011-12-25	1	1.0	25.712011	-100.194841	67110.0	GUADALUPE	PROVIVIENDA GUADALUPE	COLONIA
34253	2011-08-07	1	1.0	25.69338	-100.219285	67110.0	GUADALUPE	SAN RAFAEL	COLONIA
34270	2011-12-18	1	2.0	25.723596	-100.191922	67113.0	GUADALUPE	HACIENDA SAN MIGUEL	COLONIA
34271	2011-08-28	1	1.0	25.719862	-100.193256	67113.0	GUADALUPE	HDA SAN MIGUEL SECT JARDINES	COLONIA
34284	2011-09-18	1	2.0	25.717666	-100.197643	67114.0	GUADALUPE	REAL DE SAN MIGUEL 1ER SECT	FRACCIONAMIENTO
34298	2011-08-28	1	1.0	25.694883	-100.192417	67116.0	GUADALUPE	RIBERAS DE LA SILLA (FOMERREY 31)	COLONIA
34298	2011-10-30	1	1.0	25.694883	-100.192417	67116.0	GUADALUPE	RIBERAS DE LA SILLA (FOMERREY 31)	COLONIA
34298	2011-11-06	1	1.0	25.694883	-100.192417	67116.0	GUADALUPE	RIBERAS DE LA SILLA (FOMERREY 31)	COLONIA
34298	2011-11-20	1	1.0	25.694883	-100.192417	67116.0	GUADALUPE	RIBERAS DE LA SILLA (FOMERREY 31)	COLONIA
34298	2011-12-04	1	4.0	25.690052	-100.190334	67116.0	GUADALUPE	RIBERAS DE LA SILLA (FOMERREY 31)	COLONIA
34313	2011-12-11	1	1.0	25.728158	-100.199089	67117.0	GUADALUPE	ARBOLEDAS DEL ORIENTE	FRACCIONAMIENTO
34318	2011-09-25	1	7.0	25.695857	-100.211304	67118.0	GUADALUPE	LA FLORESTA	COLONIA
34366	2011-09-04	1	1.0	25.677463	-100.268247	67140.0	GUADALUPE	PARAISO	COLONIA
34380	2011-07-03	1	1.0	25.665018	-100.259643	67145.0	GUADALUPE	PUESTA DEL SOL	COLONIA
34391	2011-08-14	1	3.0	25.690593	-100.232241	67150.0	GUADALUPE	RES AZTECA	COLONIA
34431	2011-12-25	1	2.0	25.686984	-100.209134	67169.0	GUADALUPE	VALLE HERMOSO 2DO SECT	COLONIA
34435	2011-07-03	1	3.0	25.665048	-100.22548	67170.0	GUADALUPE	CAMINO REAL	COLONIA
34461	2011-07-10	1	2.0	25.653037	-100.263518	67173.0	GUADALUPE	COUNTRY LA SILLA	COLONIA
34461	2011-12-25	1	1.0	25.647005	-100.26743	67173.0	GUADALUPE	COUNTRY LA SILLA	COLONIA
34525	2011-08-07	1	4.0	25.659768	-100.210456	67180.0	GUADALUPE	VALLES DE LA SILLA	COLONIA
34527	2011-07-31	1	3.0	25.648208	-100.207451	67180.0	GUADALUPE	VILLA OLIMPICA	COLONIA
34536	2011-07-03	1	1.0	25.647047	-100.216949	67182.0	GUADALUPE	ARBOLEDAS DE LA SILLA	COLONIA
34575	2011-11-06	1	1.0	25.674794	-100.204625	67190.0	GUADALUPE	LOS LERMAS	COLONIA
34583	2011-11-06	1	1.0	25.657949	-100.189626	67190.0	GUADALUPE	NUEVO SANTA MARIA	COLONIA
34603	2011-09-18	1	2.0	25.635626	-100.18552	67190.0	GUADALUPE	TIERRA PROPIA SECT 1	COLONIA
34615	2011-12-11	1	4.0	25.669447	-100.137511	67190.0	GUADALUPE	31 DE DICIEMBRE	COLONIA
34622	2011-11-13	1	1.0	25.643188	-100.200795	67192.0	GUADALUPE	MOLINO DEL REY	COLONIA
34630	2011-10-09	1	1.0	25.65174	-100.1863	67193.0	GUADALUPE	JARDINES DE ANDALUCIA	COLONIA
34632	2011-09-11	1	1.0	25.65607300000001	-100.183983	67193.0	GUADALUPE	RINCON DE GUADALUPE	COLONIA
34647	2011-11-27	1	1.0	25.652861	-100.169801	67195.0	GUADALUPE	VALLE DE SOFIA	COLONIA
34650	2011-07-10	1	1.0	25.648909	-100.171376	67195.0	GUADALUPE	HACIENDA LA SILLA	COLONIA
34713	2011-12-25	1	2.0	25.647326	-100.094528	67250.0	JUÃREZ	BENITO JUAREZ CENTRO	COLONIA
34719	2011-08-07	1	2.0	25.666594	-100.104074	67254.0	JUÃREZ	LOMAS DEL SOL	FRACCIONAMIENTO
34760	2011-07-31	1	1.0	25.645859	-100.103989	67267.0	JUÃREZ	FRACC FUENTES DE JUAREZ	COLONIA
34768	2011-07-17	1	1.0	25.64716	-100.138817	67277.0	JUÃREZ	AMERICA UNIDA	COLONIA
34786	2011-08-28	1	1.0	25.619704	-100.173855	67286.0	JUÃREZ	LOMAS DE SANTA MONICA 1RA SECC	FRACCIONAMIENTO
34802	2011-11-20	1	2.0	25.616293	-100.139743	67289.0	JUÃREZ	MONTE KRISTAL	COLONIA
34887	2011-09-18	1	1.0	25.87652000000001	-100.027537	66700.0	MARÃN	TAMPIQUITO	GRANJA
34955	2011-07-03	2	2.0	25.681137	-100.305176	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-07-10	1	1.0	25.681872	-100.302815	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-07-17	1	1.0	25.680538	-100.322428	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-08-21	2	3.0	25.679087	-100.308437	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-08-28	1	1.0	25.674175	-100.318437	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-09-18	1	3.0	25.673211	-100.309201	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-10-02	1	1.0	25.67259	-100.332298	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-11-27	2	2.0	25.676005	-100.321119	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-12-04	2	3.0	25.668461	-100.314338	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34955	2011-12-18	2	3.0	25.673211	-100.309201	64000.0	MONTERREY	CENTRO DE MONTERREY	COLONIA
34960	2011-09-18	1	2.0	25.682559	-100.350468	64020.0	MONTERREY	GONZALITOS	COLONIA
34961	2011-11-06	1	1.0	25.682936	-100.334723	64030.0	MONTERREY	LOMAS	COLONIA
34968	2011-08-28	1	1.0	25.670308	-100.346031	64060.0	MONTERREY	OBISPADO	COLONIA
34968	2011-11-27	1	1.0	25.66876	-100.338145	64060.0	MONTERREY	OBISPADO	COLONIA
35009	2011-10-23	1	1.0	25.75397	-100.376459	64107.0	MONTERREY	SAN BERNABE FOMERREY 25	COLONIA
35009	2011-11-20	1	2.0	25.75397	-100.376459	64107.0	MONTERREY	SAN BERNABE FOMERREY 25	COLONIA
35020	2011-07-17	1	9.0	25.748056	-100.383015	64116.0	MONTERREY	LOMAS DE CUMBRES	FRACCIONAMIENTO
35025	2011-09-18	1	6.0	25.74382300000001	-100.38032	64119.0	MONTERREY	FIDEL VELAZQUEZ	COLONIA
35028	2011-08-07	1	2.0	25.736173	-100.356196	64140.0	MONTERREY	LOMAS MODELO	UNIDAD HABITACIONAL
35050	2011-11-06	1	1.0	25.726931	-100.349212	64166.0	MONTERREY	AZTLAN	UNIDAD HABITACIONAL
35067	2011-08-28	1	1.0	25.71475	-100.342071	64190.0	MONTERREY	CENTRAL	COLONIA
35092	2011-10-09	1	1.0	25.766484	-100.361298	64218.0	MONTERREY	BENITO JUAREZ I	COLONIA
35096	2011-11-20	1	2.0	25.774941	-100.361556	64219.0	MONTERREY	TIRO AL BLANCO	COLONIA
35102	2011-07-17	1	1.0	25.751771	-100.356105	64228.0	MONTERREY	FRANCISCO VILLA	COLONIA
35102	2011-08-28	1	1.0	25.746803	-100.354	64228.0	MONTERREY	FRANCISCO VILLA	COLONIA
35102	2011-09-11	1	1.0	25.748219	-100.352802	64228.0	MONTERREY	FRANCISCO VILLA	COLONIA
35102	2011-10-09	1	1.0	25.748219	-100.352802	64228.0	MONTERREY	FRANCISCO VILLA	COLONIA
35102	2011-10-30	1	1.0	25.748219	-100.352802	64228.0	MONTERREY	FRANCISCO VILLA	COLONIA
35125	2011-09-18	1	19.0	25.743356	-100.341509	64249.0	MONTERREY	TIERRA Y LIBERTAD SECT NORTE	COLONIA
35161	2011-10-02	1	1.0	25.745786	-100.3232	64269.0	MONTERREY	LAZARO CARDENAS	COLONIA
35162	2011-10-02	1	1.0	25.724833	-100.342931	64270.0	MONTERREY	SIMON BOLIVAR	COLONIA
